TransactionAmount,TransactionTime,MerchantType,CardType,CustomerAge,TransactionLocation,Fraud
477.5064092250361,45485,Health,Debit,47,Urban,0
389.8194100048154,83557,Utilities,Credit,18,Urban,0
887.5371108349899,56388,Health,Credit,29,Rural,1
894.0395771593205,10372,Entertainment,Credit,22,Rural,0
336.480548276893,71333,Utilities,Debit,31,Urban,0
615.4546842606833,16283,Retail,Credit,53,Rural,0
926.9806545837182,40857,Utilities,Debit,77,Urban,0
962.0964404424102,51772,Entertainment,Debit,34,Urban,0
509.45008138162547,59670,Entertainment,Credit,75,Urban,1
453.37198047904246,73133,Utilities,Debit,39,Urban,0
279.41562161259725,31261,Food,Debit,48,Rural,0
958.9130013172196,57154,Health,Debit,43,Suburban,0
143.67149016839448,6107,Health,Debit,30,Suburban,0
580.2497464716773,35561,Entertainment,Credit,20,Urban,0
283.26771725112025,76674,Utilities,Debit,60,Rural,0
279.7292820574488,35268,Food,Debit,28,Suburban,0
405.5636187888123,31608,Retail,Debit,22,Suburban,0
998.7941428798389,13138,Health,Credit,55,Urban,0
55.911340532982244,37693,Food,Debit,21,Urban,0
578.963276385328,83000,Health,Debit,49,Rural,0
83.4895858772419,21248,Utilities,Credit,27,Suburban,0
155.36630916052846,18632,Health,Debit,27,Urban,0
440.12337883112576,47547,Retail,Credit,61,Urban,0
510.94967121509484,12100,Utilities,Debit,71,Rural,0
259.53361595615945,47930,Entertainment,Credit,72,Urban,0
317.14067374354175,66861,Food,Debit,35,Urban,0
87.88005323567712,76905,Health,Credit,79,Urban,0
303.91656406040624,53025,Utilities,Credit,64,Urban,0
966.5918809411636,75876,Utilities,Debit,72,Urban,0
944.7626742908092,78944,Health,Debit,40,Rural,0
335.543411846848,50840,Entertainment,Credit,35,Urban,0
571.2830823424828,19369,Health,Debit,52,Suburban,0
909.6857957198334,18460,Entertainment,Debit,20,Urban,0
7.177638818255778,1461,Health,Credit,18,Urban,0
810.8728867672543,42362,Utilities,Credit,34,Suburban,0
948.4211832361301,28610,Retail,Debit,59,Suburban,0
92.2344085992235,20995,Retail,Debit,76,Urban,0
162.28623834688813,84716,Utilities,Debit,23,Rural,0
960.7855564685841,7717,Retail,Debit,74,Suburban,0
538.002603496706,78867,Entertainment,Credit,74,Rural,0
15.182437837251978,79472,Utilities,Credit,28,Urban,0
258.3743667647656,64022,Entertainment,Credit,31,Urban,0
450.4937305945908,53668,Utilities,Credit,66,Suburban,0
693.2160021137429,51645,Entertainment,Debit,45,Suburban,0
733.4272177586628,29550,Entertainment,Credit,56,Rural,0
995.4260914125307,86151,Retail,Credit,71,Urban,0
288.22368818437525,3576,Utilities,Debit,53,Suburban,0
538.6818817666068,40868,Health,Debit,28,Suburban,0
533.7902243117454,46380,Retail,Credit,68,Suburban,0
406.23961418779027,5728,Entertainment,Debit,58,Rural,0
169.99273194857778,32800,Entertainment,Credit,75,Urban,0
977.4791066206587,10886,Health,Debit,70,Suburban,0
853.4638694799195,79614,Health,Debit,57,Suburban,0
498.83469526594297,69909,Entertainment,Credit,69,Suburban,0
603.6421772613458,47236,Health,Debit,21,Urban,0
228.03379250610266,45805,Food,Credit,65,Rural,0
544.2432833213552,32532,Retail,Credit,23,Rural,0
695.2751629883544,28688,Utilities,Credit,55,Urban,0
515.6518613582022,11063,Health,Debit,36,Rural,0
990.2948854143563,23089,Health,Credit,48,Rural,0
611.7303145914784,55942,Food,Credit,19,Suburban,1
371.60273887957686,51829,Utilities,Credit,60,Rural,0
772.3798755882223,50553,Food,Credit,42,Suburban,0
171.29204907006041,33585,Utilities,Credit,67,Rural,0
385.13129789256027,71739,Retail,Credit,58,Suburban,0
347.61199142720824,59004,Health,Debit,77,Urban,1
432.3752880126695,2438,Retail,Credit,65,Urban,0
781.9980461027976,23212,Utilities,Debit,28,Rural,0
484.68885913124404,50362,Health,Debit,63,Suburban,0
794.2204358156968,72177,Food,Credit,57,Urban,0
576.912414236726,16983,Entertainment,Debit,76,Urban,0
342.7273652228978,14026,Food,Debit,62,Rural,0
810.168764939789,50998,Entertainment,Credit,59,Suburban,0
239.0513808825385,55744,Food,Debit,72,Suburban,0
225.1585968199957,57013,Utilities,Credit,61,Urban,0
504.9984211307809,51039,Retail,Debit,38,Rural,0
261.58839671612685,49831,Entertainment,Credit,78,Urban,0
10.077947916265105,85172,Utilities,Debit,20,Urban,0
648.6492297715027,34603,Retail,Credit,19,Rural,0
511.5827276509256,77758,Retail,Credit,28,Rural,0
446.072296678668,67713,Health,Debit,41,Rural,0
967.001546103697,13105,Health,Credit,67,Suburban,0
571.6279847789508,67182,Health,Credit,41,Rural,0
863.5681462115951,52147,Entertainment,Debit,38,Rural,0
140.310785968955,75400,Entertainment,Credit,42,Urban,0
569.6372566662983,46434,Retail,Credit,21,Rural,1
868.111647104172,26515,Entertainment,Debit,57,Rural,0
583.522651522618,58001,Retail,Debit,78,Urban,0
718.2961639488746,58397,Utilities,Debit,60,Suburban,0
372.6715242443952,61415,Food,Debit,64,Rural,0
93.35706752002955,16960,Retail,Debit,40,Urban,0
458.44239483194434,81838,Retail,Debit,77,Suburban,0
395.08491144801866,45778,Utilities,Credit,41,Suburban,0
867.1931221965684,30941,Health,Debit,38,Rural,0
244.75130705011978,40955,Health,Debit,19,Suburban,0
966.767493307573,78565,Health,Debit,40,Rural,0
958.1799816846916,56908,Retail,Credit,68,Suburban,1
248.38401142836727,64067,Retail,Credit,32,Suburban,1
348.7039035218432,55696,Entertainment,Credit,78,Suburban,0
895.6601851330112,18429,Entertainment,Debit,75,Rural,0
966.6555986752114,76676,Food,Credit,43,Suburban,0
443.995663733208,14847,Food,Credit,43,Urban,0
321.67604859525693,47191,Entertainment,Credit,45,Urban,0
526.5679192382905,34256,Retail,Credit,76,Suburban,0
688.0814371593691,28774,Utilities,Debit,43,Rural,1
274.2010408596048,9127,Entertainment,Debit,62,Urban,0
736.7367014444537,28205,Retail,Debit,19,Suburban,0
52.605699757526395,81163,Entertainment,Debit,52,Urban,0
50.24519827165203,58764,Health,Debit,49,Urban,0
386.90141744039965,38664,Entertainment,Debit,47,Urban,0
354.11971886865985,56795,Health,Credit,63,Urban,0
316.31758215178513,32333,Retail,Debit,37,Urban,0
491.5287429062411,36079,Health,Debit,75,Suburban,0
321.4128487292597,84225,Entertainment,Debit,30,Urban,1
193.06566054962383,24259,Health,Debit,44,Suburban,0
310.1600795395123,26571,Utilities,Debit,40,Urban,0
974.9293685374247,51119,Health,Credit,75,Rural,0
411.70230357785374,8009,Health,Credit,33,Suburban,0
445.2680640814774,61829,Food,Credit,48,Rural,1
576.9684449611889,38230,Utilities,Credit,29,Rural,0
983.3574276458123,56049,Retail,Credit,50,Urban,0
242.35967515932725,36498,Health,Debit,55,Urban,0
681.6008284219014,28820,Utilities,Credit,62,Urban,0
716.2687088481824,40315,Retail,Credit,49,Urban,1
607.7170923762728,32795,Utilities,Debit,71,Urban,0
89.48976129700743,85411,Food,Credit,73,Rural,0
677.1954035517489,39191,Retail,Credit,19,Rural,0
65.0306163251393,54453,Retail,Debit,67,Urban,0
596.546506900347,12453,Health,Debit,66,Urban,0
739.8415960445209,50325,Entertainment,Debit,68,Suburban,0
211.75892072933047,49490,Retail,Credit,40,Suburban,0
841.7803855352313,74796,Retail,Credit,49,Rural,0
31.32345172747126,49993,Food,Credit,32,Rural,0
843.9690507946478,45706,Food,Debit,57,Rural,0
460.8687215921223,42817,Food,Credit,72,Urban,0
218.37035199171285,64544,Health,Credit,58,Rural,0
134.64436684897404,55710,Retail,Credit,57,Rural,0
953.3538604147902,50799,Food,Credit,25,Rural,0
73.59292199357556,60964,Food,Debit,60,Suburban,0
199.89432651598975,53678,Utilities,Debit,67,Rural,0
348.4745250856129,71150,Utilities,Debit,66,Rural,0
620.6146141121593,60438,Food,Debit,39,Suburban,0
545.2562841908223,77223,Health,Credit,72,Rural,0
126.51784891990167,61926,Entertainment,Debit,55,Urban,0
290.4382557544764,3801,Utilities,Credit,72,Suburban,0
239.51301931493805,41048,Utilities,Debit,73,Rural,0
214.32931163585104,40144,Retail,Debit,51,Suburban,1
411.73319214350704,10148,Retail,Credit,18,Rural,0
704.3274211390652,82819,Food,Credit,27,Rural,0
218.2354792850187,19861,Retail,Debit,57,Suburban,0
367.31220082327843,61717,Retail,Credit,33,Urban,0
391.5265094143211,22480,Entertainment,Debit,41,Suburban,0
976.4800729059748,18637,Health,Credit,63,Urban,0
954.7116905221898,44621,Food,Debit,41,Urban,0
800.3374451693238,60304,Entertainment,Debit,65,Suburban,0
242.41726189836598,47431,Food,Debit,31,Rural,0
68.96927677757802,56172,Health,Debit,43,Urban,0
317.5872335829041,25437,Food,Credit,56,Suburban,0
267.52775488439704,8149,Retail,Credit,35,Rural,0
506.41987434624747,14671,Health,Debit,37,Rural,0
777.9501821577253,23119,Entertainment,Debit,58,Rural,0
858.4646159399791,46117,Entertainment,Debit,73,Suburban,0
845.019221325098,16279,Utilities,Credit,53,Suburban,0
360.3158856618447,68835,Entertainment,Debit,41,Rural,0
687.5471091172222,4803,Utilities,Credit,43,Rural,0
313.5213633266958,82897,Retail,Credit,46,Rural,0
61.84463769194753,60805,Entertainment,Debit,65,Rural,0
701.8637003373393,18201,Health,Credit,39,Suburban,0
10.817725017218057,28634,Utilities,Debit,28,Rural,1
409.7734048710301,14760,Entertainment,Debit,58,Urban,0
330.04989003277365,10826,Retail,Credit,66,Urban,1
693.6841609803336,45775,Health,Credit,71,Suburban,0
766.4792272876185,74676,Health,Debit,28,Urban,0
304.7905413353125,6798,Retail,Credit,69,Urban,0
811.8153874304087,66103,Entertainment,Credit,20,Urban,0
294.62284374442885,77160,Food,Credit,38,Suburban,0
446.8800336265747,77751,Entertainment,Debit,75,Urban,0
727.2915084871198,73502,Utilities,Debit,28,Rural,0
693.2273089955638,51410,Utilities,Credit,25,Urban,0
987.3811038398878,40888,Entertainment,Debit,48,Urban,0
225.93586319171595,49047,Utilities,Debit,76,Urban,0
662.6555956260428,45955,Food,Credit,27,Rural,0
610.0722263675016,1982,Food,Credit,23,Suburban,0
915.1833560355399,33864,Health,Credit,34,Suburban,0
157.2057795032302,79118,Utilities,Debit,55,Urban,0
752.0463654233461,85490,Entertainment,Debit,24,Rural,0
568.7003476524995,39265,Health,Credit,49,Urban,0
275.3912039181175,46313,Food,Debit,30,Suburban,0
474.96047923302694,44350,Health,Debit,23,Suburban,0
334.442820472728,15378,Retail,Debit,20,Rural,0
579.7340893856724,69815,Utilities,Credit,44,Rural,0
889.1116102038512,27924,Entertainment,Debit,74,Suburban,0
569.7356794277898,82593,Food,Debit,62,Suburban,0
632.0906959082574,7312,Health,Credit,59,Suburban,0
519.2290992675947,30353,Entertainment,Debit,43,Urban,0
52.11434093903043,16192,Utilities,Debit,21,Suburban,0
233.62569831921815,17450,Entertainment,Credit,54,Suburban,0
492.50972770265065,5432,Utilities,Debit,38,Rural,0
310.92504846096006,57225,Utilities,Credit,68,Suburban,0
182.58183416343303,78711,Utilities,Debit,45,Suburban,0
504.6287090765199,65604,Health,Debit,35,Rural,1
323.4869836544025,10295,Utilities,Credit,73,Suburban,0
258.8495355302413,6774,Entertainment,Credit,49,Rural,0
464.5214320229404,12190,Retail,Credit,56,Rural,0
134.15097382409098,31286,Entertainment,Debit,70,Rural,0
927.8179873423319,76325,Health,Debit,78,Rural,0
867.8343958213197,72427,Utilities,Credit,50,Rural,0
707.9129651547947,64014,Retail,Credit,43,Rural,0
107.10761376086775,75852,Health,Credit,34,Rural,0
776.1013772152234,55256,Food,Debit,73,Suburban,0
808.14937078091,58630,Food,Debit,69,Urban,0
767.9968530966233,62771,Food,Credit,46,Suburban,0
114.85192123212192,51715,Retail,Debit,37,Rural,0
644.264049110697,7466,Entertainment,Debit,47,Rural,0
834.4904709536492,17637,Retail,Debit,74,Suburban,0
577.7760478184481,68745,Retail,Credit,67,Urban,0
646.7609678528609,36317,Retail,Debit,22,Suburban,0
458.90511594687985,49766,Food,Credit,71,Suburban,0
529.1786125641686,3078,Entertainment,Credit,23,Suburban,0
35.34248149337349,27299,Retail,Credit,59,Urban,0
639.3240589513113,3543,Entertainment,Credit,77,Rural,0
82.36576567826803,51052,Utilities,Credit,79,Urban,0
435.57957974588317,22064,Retail,Credit,68,Suburban,0
293.36244256974044,72287,Retail,Debit,27,Suburban,0
545.8825222615013,80442,Retail,Credit,23,Urban,0
134.2829191876839,83632,Utilities,Debit,27,Urban,0
691.9517585713448,14425,Utilities,Debit,59,Rural,0
795.216525391542,51481,Food,Debit,38,Rural,0
164.19109529341333,77347,Health,Debit,61,Urban,0
105.20877426453028,83114,Entertainment,Credit,73,Rural,0
146.3699673045718,72317,Health,Debit,21,Suburban,0
877.2504343366032,50530,Retail,Credit,30,Urban,0
528.6610724945998,81099,Retail,Credit,75,Rural,1
467.7937350114951,25888,Food,Debit,27,Suburban,0
107.60510728325193,27491,Health,Credit,33,Urban,1
649.9064507502048,32352,Retail,Debit,36,Rural,0
868.1315923031948,21676,Health,Credit,23,Suburban,0
828.3576834541295,65836,Food,Credit,43,Urban,0
626.4286542718205,37463,Health,Credit,79,Rural,0
76.20343793502195,48990,Entertainment,Debit,26,Suburban,0
113.28463014883695,63627,Food,Debit,63,Suburban,0
50.25967812271485,20221,Health,Credit,73,Suburban,0
258.2217372759768,85837,Retail,Credit,27,Suburban,0
136.52580569321736,72843,Utilities,Debit,57,Urban,0
260.78799221218145,51313,Utilities,Credit,20,Suburban,0
385.6729976632427,29251,Food,Debit,66,Urban,0
943.0398012870645,46586,Utilities,Debit,36,Urban,0
610.7656837219104,74418,Entertainment,Debit,79,Rural,0
835.1388118972793,53884,Food,Debit,52,Urban,0
710.6411492116199,52620,Retail,Credit,63,Suburban,0
113.39062739610512,10040,Retail,Debit,77,Urban,0
736.1844859675749,71677,Food,Debit,23,Urban,0
275.8237826775653,45878,Utilities,Debit,46,Rural,0
639.4687391477116,5969,Utilities,Debit,36,Urban,0
341.62101166934553,13162,Retail,Credit,67,Rural,0
997.6745910013946,65435,Entertainment,Debit,61,Urban,0
264.28792801728105,74667,Utilities,Credit,32,Rural,0
279.8513403034954,5037,Entertainment,Debit,74,Urban,1
930.7415833068359,60526,Utilities,Debit,55,Suburban,0
25.619760231686346,14693,Food,Credit,38,Urban,0
696.9922988853236,59090,Health,Debit,61,Rural,1
725.6010643451423,2451,Retail,Credit,68,Rural,0
836.5421988329889,65560,Food,Debit,56,Suburban,0
974.4648713278368,5962,Utilities,Credit,40,Suburban,0
975.6263172374958,16444,Retail,Credit,37,Rural,0
66.21148080889743,40443,Health,Credit,59,Suburban,0
822.0174834301496,16506,Health,Credit,67,Urban,0
646.663623723724,38384,Utilities,Credit,19,Urban,0
647.694792238718,24248,Retail,Debit,62,Suburban,0
129.2215766880801,46162,Utilities,Credit,49,Urban,0
650.5369792792077,42690,Health,Credit,64,Urban,0
982.5000980206465,69625,Food,Debit,45,Suburban,0
911.9067509699075,68008,Food,Credit,73,Rural,0
439.69153014404566,60309,Entertainment,Debit,21,Urban,0
40.90802531280825,43237,Health,Debit,24,Suburban,0
362.93119651020464,35732,Health,Credit,20,Rural,0
826.5639212889547,8104,Utilities,Credit,42,Urban,0
701.7976023637009,83230,Entertainment,Credit,65,Urban,0
459.88431193836243,34980,Entertainment,Credit,75,Suburban,0
56.046433623672264,74990,Retail,Credit,26,Urban,0
427.4678330954793,39560,Utilities,Credit,40,Rural,0
469.55591477816563,9554,Food,Debit,40,Suburban,0
928.6269773612418,45987,Retail,Debit,66,Suburban,0
641.4450174785773,30985,Entertainment,Debit,43,Suburban,0
312.34126373799427,48167,Food,Debit,57,Suburban,0
525.7929461862707,40428,Health,Credit,35,Rural,0
66.9892525143379,67238,Utilities,Credit,41,Rural,0
972.5956674140871,62723,Entertainment,Debit,44,Rural,0
360.6998420287953,17038,Health,Credit,62,Rural,0
478.3894875582227,22219,Entertainment,Credit,19,Rural,0
355.9286902626857,4271,Food,Debit,18,Rural,0
682.829218386084,27397,Retail,Debit,65,Suburban,1
662.5699261712634,74491,Food,Debit,33,Suburban,0
715.6069882186065,29602,Utilities,Debit,60,Suburban,0
268.8750863823089,54471,Utilities,Credit,41,Rural,0
316.3528126829019,62150,Entertainment,Debit,53,Suburban,0
126.12597986511174,44227,Food,Credit,28,Rural,0
655.8544618742665,23116,Retail,Debit,43,Suburban,0
40.757330208316894,6674,Utilities,Debit,23,Rural,0
598.0846531879356,17469,Retail,Debit,43,Rural,0
869.8261889667822,5446,Health,Credit,46,Rural,0
890.9413161413439,20760,Entertainment,Credit,60,Urban,0
449.58872260959174,1963,Retail,Credit,75,Urban,0
459.8443845248607,76002,Entertainment,Credit,18,Rural,0
77.89221382500935,27262,Health,Debit,26,Suburban,1
671.0942604175927,5177,Retail,Debit,44,Rural,0
821.4381609524727,11160,Retail,Debit,24,Rural,0
245.41039955010834,7543,Health,Debit,70,Urban,0
421.8795807517313,82162,Food,Credit,71,Rural,0
839.000497428505,39278,Retail,Debit,20,Urban,0
877.2433471946257,29607,Retail,Debit,78,Suburban,0
243.9368002839617,85835,Utilities,Debit,26,Suburban,0
551.0200639068229,17221,Food,Credit,19,Suburban,0
193.30065748519124,3323,Retail,Credit,77,Rural,0
102.77688537541698,52105,Health,Credit,27,Urban,0
911.2093808905656,76151,Entertainment,Debit,34,Rural,0
820.686996727877,66968,Health,Credit,79,Suburban,0
760.2748669013707,23238,Food,Credit,48,Rural,0
49.71755249432728,63830,Utilities,Debit,18,Urban,0
843.8850639175472,73967,Utilities,Credit,75,Urban,0
438.60603182947835,8330,Utilities,Debit,35,Suburban,0
343.0527281725638,44153,Health,Debit,23,Suburban,0
546.9298846643511,8611,Entertainment,Credit,55,Suburban,0
92.26188948083227,13872,Entertainment,Debit,58,Rural,0
756.8899028030464,49455,Retail,Debit,59,Urban,0
582.8526418114076,34930,Entertainment,Debit,64,Rural,0
187.40350677629436,72022,Entertainment,Debit,21,Suburban,0
189.04396756927656,62714,Retail,Credit,57,Urban,0
185.06440292110156,48716,Health,Debit,21,Suburban,0
57.94538516438205,66704,Health,Credit,52,Urban,0
588.2106509223131,415,Food,Debit,21,Urban,0
840.5078294109196,76441,Health,Debit,18,Suburban,0
18.48071577340121,70779,Utilities,Debit,58,Urban,0
49.95564032630227,82069,Utilities,Debit,60,Urban,0
573.1975064102588,71435,Food,Debit,48,Suburban,0
819.6761897006663,9888,Entertainment,Debit,70,Urban,0
327.41215167806496,45299,Food,Debit,72,Suburban,0
350.26478440891447,58765,Retail,Credit,36,Rural,0
596.7501509992792,62714,Food,Credit,38,Rural,0
274.93867623502285,15935,Food,Credit,78,Suburban,0
27.581757711606446,73002,Utilities,Debit,75,Urban,0
735.4932895834945,80631,Retail,Credit,47,Rural,0
626.0242630285117,76729,Retail,Debit,69,Suburban,0
581.1752430566034,1320,Food,Credit,24,Suburban,0
741.9424448628313,46032,Retail,Credit,22,Urban,0
675.5556067244754,77763,Retail,Debit,19,Urban,0
206.67610619014283,17907,Health,Debit,68,Urban,0
353.1285658964078,38002,Retail,Debit,73,Suburban,0
126.98403153694638,44838,Entertainment,Debit,20,Rural,0
130.72715640446316,38912,Retail,Debit,32,Suburban,0
676.5195506101827,552,Utilities,Credit,56,Urban,0
858.7415068755157,20140,Health,Debit,54,Urban,0
962.7698512772779,85591,Utilities,Debit,72,Suburban,0
628.718770431895,48737,Utilities,Debit,27,Urban,0
184.91722203759602,33367,Entertainment,Credit,26,Urban,0
106.54469510348177,80634,Health,Debit,40,Suburban,0
813.038120565221,24061,Food,Credit,31,Rural,0
579.1777198836393,80336,Retail,Credit,71,Urban,0
618.6667359927061,42124,Entertainment,Credit,77,Rural,0
781.6806266659545,45638,Entertainment,Credit,62,Rural,0
703.5739505047192,1982,Food,Debit,50,Rural,0
834.6237946032405,35765,Entertainment,Debit,33,Rural,0
57.1576915544186,82606,Food,Debit,37,Urban,0
747.7731161097583,54681,Food,Debit,25,Urban,0
851.0019045647733,63232,Food,Credit,66,Suburban,0
286.84890741585605,62349,Entertainment,Credit,55,Urban,0
640.8068267192596,63474,Food,Debit,51,Suburban,0
314.8479017731351,29513,Entertainment,Debit,48,Rural,0
958.0130954159715,22592,Health,Debit,62,Suburban,0
34.390148863068255,23618,Food,Credit,74,Suburban,0
580.213050989122,51632,Entertainment,Credit,25,Urban,0
167.33704350246558,15409,Entertainment,Credit,42,Suburban,1
712.5079849719815,9529,Entertainment,Debit,58,Rural,0
176.71439313524343,24154,Retail,Credit,79,Urban,0
